2888496,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,26,QV Market-Elizabeth St (West),502
2888497,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,24,Spencer St-Collins St (North),1135
2888498,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,23,Spencer St-Collins St (South),215
2888499,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,25,Melbourne Convention Exhibition Centre,622
2888500,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,21,Bourke St-Russell St (West),195
2888501,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,20,Chinatown-Lt Bourke St (South),84
2888502,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,19,Chinatown-Swanston St (North),149
2888503,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,22,Flinders St-Elizabeth St (East),1151
2888504,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,27,QV Market-Peel St,198
2888505,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,28,The Arts Centre,330
2888506,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,31,Lygon St (West),112
2888507,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,30,Lonsdale St (South),281
2888508,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,34,Flinders St-Spark La,36
2888509,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,39,Alfred Place,139
2888510,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,37,Lygon St (East),74
2888511,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,40,Lonsdale St-Spring St (West),151
2888512,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,36,Queen St (West),135
2888513,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,29,St Kilda Rd-Alexandra Gardens,92
2888514,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,42,Grattan St-Swanston St (West),84
2888515,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,43,Monash Rd-Swanston St (West),68
2888516,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,44,Tin Alley-Swanston St (West),45
2888517,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,35,Southbank,550
2888518,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,45,Little Collins St-Swanston St (East),354
2888519,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,46,Pelham St (S),57
2888520,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,47,Melbourne Central-Elizabeth St (East),538
2888521,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,48,QVM-Queen St (East),304
2888522,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,49,QVM-Therry St (South),115
2888523,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,50,Faraday St-Lygon St (West),210
2888524,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,51,QVM-Franklin St (North),108
2888525,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,52,Elizabeth St-Lonsdale St (South),203
2888526,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,54,Lincoln-Swanston(West),105
2888527,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,55,Elizabeth St-La Trobe St (East),654
2888528,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,56,Lonsdale St - Elizabeth St (North),222
2888529,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,57,Bourke St Bridge,66
2888530,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,58,Bourke St - Spencer St (North),442
2888531,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,59,Swanston St - RMIT Building 80,20
2888532,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,61,Swanston St - RMIT Building 14,234
2888533,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,62,La Trobe St (North),104
2888534,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,4,Town Hall (West),1145
2888535,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,17,Collins Place (South),196
2888536,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,18,Collins Place (North),91
2888537,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,53,Collins St (North),706
2888538,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,2,Bourke Street Mall (South),929
2888539,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,1,Bourke Street Mall (North),1305
2888540,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,3,Melbourne Central,602
2888541,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,15,State Library,479
2888542,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,9,Southern Cross Station,85
2888543,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,10,Victoria Point,49
2888544,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,12,New Quay,49
2888545,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,11,Waterfront City,10
2888546,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,8,Webb Bridge,81
2888547,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,7,Birrarung Marr,41
2888548,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,5,Princes Bridge,656
2888549,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,6,Flinders Street Station Underpass,964
2888550,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,14,Sandridge Bridge,12
2888551,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,26,QV Market-Elizabeth St (West),594
2888552,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,24,Spencer St-Collins St (North),1657
2888553,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,23,Spencer St-Collins St (South),230
2888554,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,25,Melbourne Convention Exhibition Centre,680
2888555,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,21,Bourke St-Russell St (West),304
2888556,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,20,Chinatown-Lt Bourke St (South),132
2888557,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,19,Chinatown-Swanston St (North),310
2888558,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,22,Flinders St-Elizabeth St (East),1362
2888559,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,27,QV Market-Peel St,297
2888560,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,28,The Arts Centre,500
2888561,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,31,Lygon St (West),177
2888562,11/02/2019 10:00:00 AM,2019,November,2,Saturday,10,30,Lonsdale St (South),400
